央视频道,#genre#
北京卫视,http://120.6.209.42:8866/udp/239.253.92.87:8014,0.57
北京卫视,http://221.221.167.14:8888/udp/239.3.1.241:8000,0.57
北京卫视,http://114.254.91.244:2222/udp/239.3.1.241:8000,0.56
北京卫视,http://60.7.56.33:4000/udp/239.253.92.87:8014,0.55
北京卫视,http://175.173.198.22:9001/udp/232.0.0.117:1234,0.55
北京卫视,http://114.254.87.41:2222/udp/239.3.1.241:8000,0.37
北京卫视,http://114.254.87.170:2222/udp/239.3.1.241:8000,0.35
北京卫视,http://114.254.82.176:2222/udp/239.3.1.241:8000,0.25
厦门卫视,http://175.173.198.22:9020/udp/232.0.0.160:1234,1.35
厦门卫视,http://175.146.122.104:8888/udp/232.0.0.160:1234,1.02
厦门卫视,http://111.196.135.75:8686/udp/239.3.1.143:4120,1.02
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120,1.02
厦门卫视,http://221.222.162.206:8888/udp/239.3.1.143:4120,1.01
厦门卫视,http://111.199.234.10:18888/udp/239.3.1.143:4120,0.97
厦门卫视,http://114.254.85.102:8888/udp/239.3.1.143:4120,0.96
厦门卫视,http://114.243.102.150:8888/udp/239.3.1.143:4120,0.95
厦门卫视,http://123.113.249.203:8888/udp/239.3.1.143:4120,0.94
厦门卫视,http://123.118.159.0:8686/udp/239.3.1.143:4120,0.94
厦门卫视,http://111.196.12.108:7088/udp/239.3.1.143:4120,0.92
厦门卫视,http://123.113.187.204:8000/udp/239.3.1.143:4120,0.92
厦门卫视,http://111.196.129.152:20000/udp/239.3.1.143:4120,0.91
厦门卫视,http://123.113.189.90:8001/udp/239.3.1.143:4120,0.9
厦门卫视,http://114.244.237.230:7088/udp/239.3.1.143:4120,0.9
厦门卫视,http://175.173.198.22:9010/udp/232.0.0.160:1234,0.86
厦门卫视,http://221.221.162.225:8888/udp/239.3.1.143:4120,0.86
厦门卫视,http://222.129.139.229:8888/udp/239.3.1.143:4120,0.86
厦门卫视,http://114.252.235.176:8000/udp/239.3.1.143:4120,0.84
厦门卫视,http://114.244.233.134:7088/udp/239.3.1.143:4120,0.8
厦门卫视,http://175.173.198.22:9009/udp/232.0.0.160:1234,0.76
厦门卫视,http://222.128.86.76:8133/udp/239.3.1.143:4120,0.76
厦门卫视,http://114.254.93.146:2222/udp/239.3.1.143:4120,0.75
厦门卫视,http://114.243.98.12:8888/udp/239.3.1.143:4120,0.7
厦门卫视,http://123.113.237.160:8888/udp/239.3.1.143:4120,0.69
厦门卫视,http://222.129.139.91:8888/udp/239.3.1.143:4120,0.65
厦门卫视,http://114.243.102.173:8888/udp/239.3.1.143:4120,0.63
厦门卫视,http://114.254.91.251:2222/udp/239.3.1.143:4120,0.61
厦门卫视,http://221.221.167.14:8888/udp/239.3.1.143:4120,0.57
厦门卫视,http://114.254.91.244:2222/udp/239.3.1.143:4120,0.56
厦门卫视,http://175.173.198.22:9001/udp/232.0.0.160:1234,0.55
厦门卫视,http://114.254.87.41:2222/udp/239.3.1.143:4120,0.37
厦门卫视,http://114.254.87.170:2222/udp/239.3.1.143:4120,0.35
厦门卫视,http://114.254.82.176:2222/udp/239.3.1.143:4120,0.25
吉林卫视,http://175.173.198.22:9020/udp/232.0.0.180:1234,1.35
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147,1.02
吉林卫视,http://60.10.106.114:555/udp/239.253.92.202:6147,1.02
吉林卫视,http://101.20.43.127:555/udp/239.253.92.202:6147,1.02
吉林卫视,http://175.146.122.104:8888/udp/232.0.0.180:1234,1.02
吉林卫视,http://111.196.135.75:8686/udp/239.3.1.240:8172,1.02
吉林卫视,http://114.252.238.87:8000/udp/239.3.1.240:8172,1.02
吉林卫视,http://221.222.162.206:8888/udp/239.3.1.240:8172,1.01
吉林卫视,http://111.199.234.10:18888/udp/239.3.1.240:8172,0.97
吉林卫视,http://114.254.85.102:8888/udp/239.3.1.240:8172,0.96
吉林卫视,http://114.243.102.150:8888/udp/239.3.1.240:8172,0.95
吉林卫视,http://123.113.249.203:8888/udp/239.3.1.240:8172,0.94
吉林卫视,http://123.118.159.0:8686/udp/239.3.1.240:8172,0.94
吉林卫视,http://111.196.12.108:7088/udp/239.3.1.240:8172,0.92
吉林卫视,http://123.113.187.204:8000/udp/239.3.1.240:8172,0.92
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172,0.91
吉林卫视,http://123.113.189.90:8001/udp/239.3.1.240:8172,0.9
吉林卫视,http://114.244.237.230:7088/udp/239.3.1.240:8172,0.9
吉林卫视,http://175.173.198.22:9010/udp/232.0.0.180:1234,0.86
吉林卫视,http://221.221.162.225:8888/udp/239.3.1.240:8172,0.86
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172,0.86
吉林卫视,http://114.252.235.176:8000/udp/239.3.1.240:8172,0.84
吉林卫视,http://114.244.233.134:7088/udp/239.3.1.240:8172,0.8
吉林卫视,http://175.173.198.22:9009/udp/232.0.0.180:1234,0.76
吉林卫视,http://222.128.86.76:8133/udp/239.3.1.240:8172,0.76
吉林卫视,http://114.254.93.146:2222/udp/239.3.1.240:8172,0.75
吉林卫视,http://114.243.98.12:8888/udp/239.3.1.240:8172,0.7
吉林卫视,http://123.113.237.160:8888/udp/239.3.1.240:8172,0.69
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172,0.65
吉林卫视,http://114.243.102.173:8888/udp/239.3.1.240:8172,0.63
吉林卫视,http://60.7.56.22:4000/udp/239.253.92.202:6147,0.62
吉林卫视,http://114.254.91.251:2222/udp/239.3.1.240:8172,0.61
吉林卫视,http://120.6.209.42:8866/udp/239.253.92.202:6147,0.57
吉林卫视,http://221.221.167.14:8888/udp/239.3.1.240:8172,0.57
吉林卫视,http://114.254.91.244:2222/udp/239.3.1.240:8172,0.56
吉林卫视,http://60.7.56.33:4000/udp/239.253.92.202:6147,0.55
吉林卫视,http://175.173.198.22:9001/udp/232.0.0.180:1234,0.55
吉林卫视,http://114.254.87.41:2222/udp/239.3.1.240:8172,0.37
吉林卫视,http://114.254.87.170:2222/udp/239.3.1.240:8172,0.35
吉林卫视,http://114.254.82.176:2222/udp/239.3.1.240:8172,0.25
四川卫视,http://175.173.198.22:9020/udp/232.0.0.185:1234,1.35
四川卫视,http://60.2.190.206:4000/udp/239.253.92.16:6043,1.02
四川卫视,http://60.10.106.114:555/udp/239.253.92.16:6043,1.02
四川卫视,http://101.20.43.127:555/udp/239.253.92.16:6043,1.02
四川卫视,http://175.146.122.104:8888/udp/232.0.0.185:1234,1.02
四川卫视,http://111.196.135.75:8686/udp/239.3.1.29:8288,1.02
四川卫视,http://114.252.238.87:8000/udp/239.3.1.29:8288,1.02
四川卫视,http://221.222.162.206:8888/udp/239.3.1.29:8288,1.01
四川卫视,http://111.199.234.10:18888/udp/239.3.1.29:8288,0.97
四川卫视,http://114.254.85.102:8888/udp/239.3.1.29:8288,0.96
四川卫视,http://114.243.102.150:8888/udp/239.3.1.29:8288,0.95
四川卫视,http://123.113.249.203:8888/udp/239.3.1.29:8288,0.94
四川卫视,http://123.118.159.0:8686/udp/239.3.1.29:8288,0.94
四川卫视,http://111.196.12.108:7088/udp/239.3.1.29:8288,0.92
四川卫视,http://123.113.187.204:8000/udp/239.3.1.29:8288,0.92
四川卫视,http://111.196.129.152:20000/udp/239.3.1.29:8288,0.91
四川卫视,http://123.113.189.90:8001/udp/239.3.1.29:8288,0.9
四川卫视,http://114.244.237.230:7088/udp/239.3.1.29:8288,0.9
四川卫视,http://175.173.198.22:9010/udp/232.0.0.185:1234,0.86
四川卫视,http://221.221.162.225:8888/udp/239.3.1.29:8288,0.86
四川卫视,http://222.129.139.229:8888/udp/239.3.1.29:8288,0.86
四川卫视,http://114.252.235.176:8000/udp/239.3.1.29:8288,0.84
四川卫视,http://114.244.233.134:7088/udp/239.3.1.29:8288,0.8
四川卫视,http://175.173.198.22:9009/udp/232.0.0.185:1234,0.76
四川卫视,http://222.128.86.76:8133/udp/239.3.1.29:8288,0.76
四川卫视,http://114.254.93.146:2222/udp/239.3.1.29:8288,0.75
四川卫视,http://114.243.98.12:8888/udp/239.3.1.29:8288,0.7
四川卫视,http://123.113.237.160:8888/udp/239.3.1.29:8288,0.69
四川卫视,http://222.129.139.91:8888/udp/239.3.1.29:8288,0.65
四川卫视,http://114.243.102.173:8888/udp/239.3.1.29:8288,0.63
四川卫视,http://60.7.56.22:4000/udp/239.253.92.16:6043,0.62
四川卫视,http://114.254.91.251:2222/udp/239.3.1.29:8288,0.61
四川卫视,http://120.6.209.42:8866/udp/239.253.92.16:6043,0.57
四川卫视,http://221.221.167.14:8888/udp/239.3.1.29:8288,0.57
四川卫视,http://114.254.91.244:2222/udp/239.3.1.29:8288,0.56
四川卫视,http://60.7.56.33:4000/udp/239.253.92.16:6043,0.55
四川卫视,http://175.173.198.22:9001/udp/232.0.0.185:1234,0.55
四川卫视,http://114.254.87.41:2222/udp/239.3.1.29:8288,0.37
四川卫视,http://114.254.87.170:2222/udp/239.3.1.29:8288,0.35
四川卫视,http://114.254.82.176:2222/udp/239.3.1.29:8288,0.25
天津卫视,http://175.173.198.22:9020/udp/232.0.0.125:1234,1.35
天津卫视,http://60.2.190.206:4000/udp/239.253.92.91:8021,1.02
天津卫视,http://60.10.106.114:555/udp/239.253.92.91:8021,1.02
天津卫视,http://101.20.43.127:555/udp/239.253.92.91:8021,1.02
天津卫视,http://175.146.122.104:8888/udp/232.0.0.125:1234,1.02
天津卫视,http://111.196.135.75:8686/udp/239.3.1.141:1234,1.02
天津卫视,http://114.252.238.87:8000/udp/239.3.1.141:1234,1.02
天津卫视,http://221.222.162.206:8888/udp/239.3.1.141:1234,1.01
天津卫视,http://111.199.234.10:18888/udp/239.3.1.141:1234,0.97
天津卫视,http://114.254.85.102:8888/udp/239.3.1.141:1234,0.96
天津卫视,http://114.243.102.150:8888/udp/239.3.1.141:1234,0.95
天津卫视,http://123.113.249.203:8888/udp/239.3.1.141:1234,0.94
天津卫视,http://123.118.159.0:8686/udp/239.3.1.141:1234,0.94
天津卫视,http://111.196.12.108:7088/udp/239.3.1.141:1234,0.92
天津卫视,http://123.113.187.204:8000/udp/239.3.1.141:1234,0.92
天津卫视,http://111.196.129.152:20000/udp/239.3.1.141:1234,0.91
天津卫视,http://123.113.189.90:8001/udp/239.3.1.141:1234,0.9
天津卫视,http://114.244.237.230:7088/udp/239.3.1.141:1234,0.9
天津卫视,http://175.173.198.22:9010/udp/232.0.0.125:1234,0.86
天津卫视,http://221.221.162.225:8888/udp/239.3.1.141:1234,0.86
天津卫视,http://222.129.139.229:8888/udp/239.3.1.141:1234,0.86
天津卫视,http://114.252.235.176:8000/udp/239.3.1.141:1234,0.84
天津卫视,http://114.244.233.134:7088/udp/239.3.1.141:1234,0.8
天津卫视,http://175.173.198.22:9009/udp/232.0.0.125:1234,0.76
天津卫视,http://222.128.86.76:8133/udp/239.3.1.141:1234,0.76
天津卫视,http://114.254.93.146:2222/udp/239.3.1.141:1234,0.75
天津卫视,http://114.243.98.12:8888/udp/239.3.1.141:1234,0.7
天津卫视,http://123.113.237.160:8888/udp/239.3.1.141:1234,0.69
天津卫视,http://222.129.139.91:8888/udp/239.3.1.141:1234,0.65
天津卫视,http://114.243.102.173:8888/udp/239.3.1.141:1234,0.63
天津卫视,http://60.7.56.22:4000/udp/239.253.92.91:8021,0.62
天津卫视,http://114.254.91.251:2222/udp/239.3.1.141:1234,0.61
天津卫视,http://120.6.209.42:8866/udp/239.253.92.91:8021,0.57
天津卫视,http://221.221.167.14:8888/udp/239.3.1.141:1234,0.57
天津卫视,http://114.254.91.244:2222/udp/239.3.1.141:1234,0.56
天津卫视,http://60.7.56.33:4000/udp/239.253.92.91:8021,0.55
天津卫视,http://175.173.198.22:9001/udp/232.0.0.125:1234,0.55
天津卫视,http://114.254.87.41:2222/udp/239.3.1.141:1234,0.37
天津卫视,http://114.254.87.170:2222/udp/239.3.1.141:1234,0.35
天津卫视,http://114.254.82.176:2222/udp/239.3.1.141:1234,0.25
宁夏卫视,http://175.173.198.22:9020/udp/232.0.0.34:1234,1.35
宁夏卫视,http://175.146.122.104:8888/udp/232.0.0.34:1234,1.02
宁夏卫视,http://111.196.135.75:8686/udp/239.3.1.46:8124,1.02
宁夏卫视,http://114.252.238.87:8000/udp/239.3.1.46:8124,1.02
宁夏卫视,http://221.222.162.206:8888/udp/239.3.1.46:8124,1.01
宁夏卫视,http://111.199.234.10:18888/udp/239.3.1.46:8124,0.97
宁夏卫视,http://114.254.85.102:8888/udp/239.3.1.46:8124,0.96
宁夏卫视,http://114.243.102.150:8888/udp/239.3.1.46:8124,0.95
宁夏卫视,http://123.113.249.203:8888/udp/239.3.1.46:8124,0.94
宁夏卫视,http://123.118.159.0:8686/udp/239.3.1.46:8124,0.94
宁夏卫视,http://111.196.12.108:7088/udp/239.3.1.46:8124,0.92
宁夏卫视,http://123.113.187.204:8000/udp/239.3.1.46:8124,0.92
宁夏卫视,http://111.196.129.152:20000/udp/239.3.1.46:8124,0.91
宁夏卫视,http://123.113.189.90:8001/udp/239.3.1.46:8124,0.9
宁夏卫视,http://114.244.237.230:7088/udp/239.3.1.46:8124,0.9
宁夏卫视,http://175.173.198.22:9010/udp/232.0.0.34:1234,0.86
宁夏卫视,http://221.221.162.225:8888/udp/239.3.1.46:8124,0.86
宁夏卫视,http://222.129.139.229:8888/udp/239.3.1.46:8124,0.86
宁夏卫视,http://114.252.235.176:8000/udp/239.3.1.46:8124,0.84
宁夏卫视,http://114.244.233.134:7088/udp/239.3.1.46:8124,0.8
宁夏卫视,http://175.173.198.22:9009/udp/232.0.0.34:1234,0.76
宁夏卫视,http://222.128.86.76:8133/udp/239.3.1.46:8124,0.76
宁夏卫视,http://114.254.93.146:2222/udp/239.3.1.46:8124,0.75
宁夏卫视,http://114.243.98.12:8888/udp/239.3.1.46:8124,0.7
宁夏卫视,http://123.113.237.160:8888/udp/239.3.1.46:8124,0.69
宁夏卫视,http://222.129.139.91:8888/udp/239.3.1.46:8124,0.65
宁夏卫视,http://114.243.102.173:8888/udp/239.3.1.46:8124,0.63
宁夏卫视,http://114.254.91.251:2222/udp/239.3.1.46:8124,0.61
宁夏卫视,http://221.221.167.14:8888/udp/239.3.1.46:8124,0.57
宁夏卫视,http://114.254.91.244:2222/udp/239.3.1.46:8124,0.56
宁夏卫视,http://175.173.198.22:9001/udp/232.0.0.34:1234,0.55
宁夏卫视,http://114.254.87.41:2222/udp/239.3.1.46:8124,0.37
宁夏卫视,http://114.254.87.170:2222/udp/239.3.1.46:8124,0.35
宁夏卫视,http://114.254.82.176:2222/udp/239.3.1.46:8124,0.25
安徽卫视,http://175.173.198.22:9020/udp/232.0.0.141:1234,1.35
安徽卫视,http://60.2.190.206:4000/udp/239.253.92.209:6566,1.02
安徽卫视,http://60.10.106.114:555/udp/239.253.92.209:6566,1.02
安徽卫视,http://101.20.43.127:555/udp/239.253.92.209:6566,1.02
安徽卫视,http://175.146.122.104:8888/udp/232.0.0.141:1234,1.02
安徽卫视,http://111.196.135.75:8686/udp/239.3.1.211:8064,1.02
安徽卫视,http://114.252.238.87:8000/udp/239.3.1.211:8064,1.02
安徽卫视,http://221.222.162.206:8888/udp/239.3.1.211:8064,1.01
安徽卫视,http://111.199.234.10:18888/udp/239.3.1.211:8064,0.97
安徽卫视,http://114.254.85.102:8888/udp/239.3.1.211:8064,0.96
安徽卫视,http://114.243.102.150:8888/udp/239.3.1.211:8064,0.95
安徽卫视,http://123.113.249.203:8888/udp/239.3.1.211:8064,0.94
安徽卫视,http://123.118.159.0:8686/udp/239.3.1.211:8064,0.94
安徽卫视,http://111.196.12.108:7088/udp/239.3.1.211:8064,0.92
安徽卫视,http://123.113.187.204:8000/udp/239.3.1.211:8064,0.92
安徽卫视,http://111.196.129.152:20000/udp/239.3.1.211:8064,0.91
安徽卫视,http://123.113.189.90:8001/udp/239.3.1.211:8064,0.9
安徽卫视,http://114.244.237.230:7088/udp/239.3.1.211:8064,0.9
安徽卫视,http://175.173.198.22:9010/udp/232.0.0.141:1234,0.86
安徽卫视,http://221.221.162.225:8888/udp/239.3.1.211:8064,0.86
安徽卫视,http://222.129.139.229:8888/udp/239.3.1.211:8064,0.86
安徽卫视,http://114.252.235.176:8000/udp/239.3.1.211:8064,0.84
安徽卫视,http://114.244.233.134:7088/udp/239.3.1.211:8064,0.8
安徽卫视,http://175.173.198.22:9009/udp/232.0.0.141:1234,0.76
安徽卫视,http://222.128.86.76:8133/udp/239.3.1.211:8064,0.76
安徽卫视,http://114.254.93.146:2222/udp/239.3.1.211:8064,0.75
安徽卫视,http://114.243.98.12:8888/udp/239.3.1.211:8064,0.7
安徽卫视,http://123.113.237.160:8888/udp/239.3.1.211:8064,0.69
安徽卫视,http://222.129.139.91:8888/udp/239.3.1.211:8064,0.65
安徽卫视,http://114.243.102.173:8888/udp/239.3.1.211:8064,0.63
安徽卫视,http://60.7.56.22:4000/udp/239.253.92.209:6566,0.62
安徽卫视,http://114.254.91.251:2222/udp/239.3.1.211:8064,0.61
安徽卫视,http://120.6.209.42:8866/udp/239.253.92.209:6566,0.57
安徽卫视,http://221.221.167.14:8888/udp/239.3.1.211:8064,0.57
安徽卫视,http://114.254.91.244:2222/udp/239.3.1.211:8064,0.56
安徽卫视,http://60.7.56.33:4000/udp/239.253.92.209:6566,0.55
安徽卫视,http://175.173.198.22:9001/udp/232.0.0.141:1234,0.55
安徽卫视,http://114.254.87.41:2222/udp/239.3.1.211:8064,0.37
安徽卫视,http://114.254.87.170:2222/udp/239.3.1.211:8064,0.35
安徽卫视,http://114.254.82.176:2222/udp/239.3.1.211:8064,0.25
山东卫视,http://175.173.198.22:9020/udp/232.0.0.131:1234,1.35
山东卫视,http://60.2.190.206:4000/udp/239.253.92.207:8109,1.02
山东卫视,http://60.10.106.114:555/udp/239.253.92.207:8109,1.02
山东卫视,http://101.20.43.127:555/udp/239.253.92.207:8109,1.02
山东卫视,http://175.146.122.104:8888/udp/232.0.0.131:1234,1.02
山东卫视,http://111.196.135.75:8686/udp/239.3.1.209:8052,1.02
山东卫视,http://114.252.238.87:8000/udp/239.3.1.209:8052,1.02
山东卫视,http://221.222.162.206:8888/udp/239.3.1.209:8052,1.01
山东卫视,http://111.199.234.10:18888/udp/239.3.1.209:8052,0.97
山东卫视,http://114.254.85.102:8888/udp/239.3.1.209:8052,0.96
山东卫视,http://114.243.102.150:8888/udp/239.3.1.209:8052,0.95
山东卫视,http://123.113.249.203:8888/udp/239.3.1.209:8052,0.94
山东卫视,http://123.118.159.0:8686/udp/239.3.1.209:8052,0.94
山东卫视,http://111.196.12.108:7088/udp/239.3.1.209:8052,0.92
山东卫视,http://123.113.187.204:8000/udp/239.3.1.209:8052,0.92
山东卫视,http://111.196.129.152:20000/udp/239.3.1.209:8052,0.91
山东卫视,http://123.113.189.90:8001/udp/239.3.1.209:8052,0.9
山东卫视,http://114.244.237.230:7088/udp/239.3.1.209:8052,0.9
山东卫视,http://175.173.198.22:9010/udp/232.0.0.131:1234,0.86
山东卫视,http://221.221.162.225:8888/udp/239.3.1.209:8052,0.86
山东卫视,http://222.129.139.229:8888/udp/239.3.1.209:8052,0.86
山东卫视,http://114.252.235.176:8000/udp/239.3.1.209:8052,0.84
山东卫视,http://114.244.233.134:7088/udp/239.3.1.209:8052,0.8
山东卫视,http://175.173.198.22:9009/udp/232.0.0.131:1234,0.76
山东卫视,http://222.128.86.76:8133/udp/239.3.1.209:8052,0.76
山东卫视,http://114.254.93.146:2222/udp/239.3.1.209:8052,0.75
山东卫视,http://114.243.98.12:8888/udp/239.3.1.209:8052,0.7
山东卫视,http://123.113.237.160:8888/udp/239.3.1.209:8052,0.69
山东卫视,http://222.129.139.91:8888/udp/239.3.1.209:8052,0.65
山东卫视,http://114.243.102.173:8888/udp/239.3.1.209:8052,0.63
山东卫视,http://60.7.56.22:4000/udp/239.253.92.207:8109,0.62
山东卫视,http://114.254.91.251:2222/udp/239.3.1.209:8052,0.61
山东卫视,http://120.6.209.42:8866/udp/239.253.92.207:8109,0.57
山东卫视,http://221.221.167.14:8888/udp/239.3.1.209:8052,0.57
山东卫视,http://114.254.91.244:2222/udp/239.3.1.209:8052,0.56
山东卫视,http://60.7.56.33:4000/udp/239.253.92.207:8109,0.55
山东卫视,http://175.173.198.22:9001/udp/232.0.0.131:1234,0.55
山东卫视,http://114.254.87.41:2222/udp/239.3.1.209:8052,0.37
山东卫视,http://114.254.87.170:2222/udp/239.3.1.209:8052,0.35
山东卫视,http://114.254.82.176:2222/udp/239.3.1.209:8052,0.25
山西卫视,http://175.173.198.22:9020/udp/232.0.0.86:1234,1.35
山西卫视,http://175.146.122.104:8888/udp/232.0.0.86:1234,1.02
山西卫视,http://111.196.135.75:8686/udp/239.3.1.42:8172,1.02
山西卫视,http://114.252.238.87:8000/udp/239.3.1.42:8172,1.02
山西卫视,http://221.222.162.206:8888/udp/239.3.1.42:8172,1.01
山西卫视,http://111.199.234.10:18888/udp/239.3.1.42:8172,0.97
山西卫视,http://114.254.85.102:8888/udp/239.3.1.42:8172,0.96
山西卫视,http://114.243.102.150:8888/udp/239.3.1.42:8172,0.95
山西卫视,http://123.113.249.203:8888/udp/239.3.1.42:8172,0.94
山西卫视,http://123.118.159.0:8686/udp/239.3.1.42:8172,0.94
山西卫视,http://111.196.12.108:7088/udp/239.3.1.42:8172,0.92
山西卫视,http://123.113.187.204:8000/udp/239.3.1.42:8172,0.92
山西卫视,http://111.196.129.152:20000/udp/239.3.1.42:8172,0.91
山西卫视,http://123.113.189.90:8001/udp/239.3.1.42:8172,0.9
山西卫视,http://114.244.237.230:7088/udp/239.3.1.42:8172,0.9
山西卫视,http://175.173.198.22:9010/udp/232.0.0.86:1234,0.86
山西卫视,http://221.221.162.225:8888/udp/239.3.1.42:8172,0.86
山西卫视,http://222.129.139.229:8888/udp/239.3.1.42:8172,0.86
山西卫视,http://114.252.235.176:8000/udp/239.3.1.42:8172,0.84
山西卫视,http://114.244.233.134:7088/udp/239.3.1.42:8172,0.8
山西卫视,http://175.173.198.22:9009/udp/232.0.0.86:1234,0.76
山西卫视,http://222.128.86.76:8133/udp/239.3.1.42:8172,0.76
山西卫视,http://114.254.93.146:2222/udp/239.3.1.42:8172,0.75
山西卫视,http://114.243.98.12:8888/udp/239.3.1.42:8172,0.7
山西卫视,http://123.113.237.160:8888/udp/239.3.1.42:8172,0.69
山西卫视,http://222.129.139.91:8888/udp/239.3.1.42:8172,0.65
山西卫视,http://114.243.102.173:8888/udp/239.3.1.42:8172,0.63
山西卫视,http://114.254.91.251:2222/udp/239.3.1.42:8172,0.61
山西卫视,http://221.221.167.14:8888/udp/239.3.1.42:8172,0.57
山西卫视,http://114.254.91.244:2222/udp/239.3.1.42:8172,0.56
山西卫视,http://175.173.198.22:9001/udp/232.0.0.86:1234,0.55
山西卫视,http://114.254.87.41:2222/udp/239.3.1.42:8172,0.37
山西卫视,http://114.254.87.170:2222/udp/239.3.1.42:8172,0.35
山西卫视,http://114.254.82.176:2222/udp/239.3.1.42:8172,0.25
广东卫视,http://175.173.198.22:9020/udp/232.0.0.130:1234,1.35
广东卫视,http://60.2.190.206:4000/udp/239.253.92.206:8108,1.02
广东卫视,http://60.10.106.114:555/udp/239.253.92.206:8108,1.02
广东卫视,http://101.20.43.127:555/udp/239.253.92.206:8108,1.02
广东卫视,http://175.146.122.104:8888/udp/232.0.0.130:1234,1.02
广东卫视,http://111.196.135.75:8686/udp/239.3.1.142:8048,1.02
广东卫视,http://114.252.238.87:8000/udp/239.3.1.142:8048,1.02
广东卫视,http://221.222.162.206:8888/udp/239.3.1.142:8048,1.01
广东卫视,http://111.199.234.10:18888/udp/239.3.1.142:8048,0.97
广东卫视,http://114.254.85.102:8888/udp/239.3.1.142:8048,0.96
广东卫视,http://114.243.102.150:8888/udp/239.3.1.142:8048,0.95
广东卫视,http://123.113.249.203:8888/udp/239.3.1.142:8048,0.94
广东卫视,http://123.118.159.0:8686/udp/239.3.1.142:8048,0.94
广东卫视,http://111.196.12.108:7088/udp/239.3.1.142:8048,0.92
广东卫视,http://123.113.187.204:8000/udp/239.3.1.142:8048,0.92
广东卫视,http://111.196.129.152:20000/udp/239.3.1.142:8048,0.91
广东卫视,http://123.113.189.90:8001/udp/239.3.1.142:8048,0.9
广东卫视,http://114.244.237.230:7088/udp/239.3.1.142:8048,0.9
广东卫视,http://175.173.198.22:9010/udp/232.0.0.130:1234,0.86
广东卫视,http://221.221.162.225:8888/udp/239.3.1.142:8048,0.86
广东卫视,http://222.129.139.229:8888/udp/239.3.1.142:8048,0.86
广东卫视,http://114.252.235.176:8000/udp/239.3.1.142:8048,0.84
广东卫视,http://114.244.233.134:7088/udp/239.3.1.142:8048,0.8
广东卫视,http://175.173.198.22:9009/udp/232.0.0.130:1234,0.76
广东卫视,http://222.128.86.76:8133/udp/239.3.1.142:8048,0.76
广东卫视,http://114.254.93.146:2222/udp/239.3.1.142:8048,0.75
广东卫视,http://114.243.98.12:8888/udp/239.3.1.142:8048,0.7
广东卫视,http://123.113.237.160:8888/udp/239.3.1.142:8048,0.69
广东卫视,http://222.129.139.91:8888/udp/239.3.1.142:8048,0.65
广东卫视,http://114.243.102.173:8888/udp/239.3.1.142:8048,0.63
广东卫视,http://60.7.56.22:4000/udp/239.253.92.206:8108,0.62
广东卫视,http://114.254.91.251:2222/udp/239.3.1.142:8048,0.61
广东卫视,http://120.6.209.42:8866/udp/239.253.92.206:8108,0.57
广东卫视,http://221.221.167.14:8888/udp/239.3.1.142:8048,0.57
广东卫视,http://114.254.91.244:2222/udp/239.3.1.142:8048,0.56
广东卫视,http://60.7.56.33:4000/udp/239.253.92.206:8108,0.55
广东卫视,http://175.173.198.22:9001/udp/232.0.0.130:1234,0.55
广东卫视,http://114.254.87.41:2222/udp/239.3.1.142:8048,0.37
广东卫视,http://114.254.87.170:2222/udp/239.3.1.142:8048,0.35
广东卫视,http://114.254.82.176:2222/udp/239.3.1.142:8048,0.25
广西卫视,http://175.173.198.22:9020/udp/232.0.0.76:1234,1.35
广西卫视,http://60.2.190.206:4000/udp/239.253.92.76:8043,1.02
广西卫视,http://60.10.106.114:555/udp/239.253.92.76:8043,1.02
广西卫视,http://101.20.43.127:555/udp/239.253.92.76:8043,1.02
广西卫视,http://175.146.122.104:8888/udp/232.0.0.76:1234,1.02
广西卫视,http://111.196.135.75:8686/udp/239.3.1.39:8300,1.02
广西卫视,http://114.252.238.87:8000/udp/239.3.1.39:8300,1.02
广西卫视,http://221.222.162.206:8888/udp/239.3.1.39:8300,1.01
广西卫视,http://111.199.234.10:18888/udp/239.3.1.39:8300,0.97
广西卫视,http://114.254.85.102:8888/udp/239.3.1.39:8300,0.96
广西卫视,http://114.243.102.150:8888/udp/239.3.1.39:8300,0.95
广西卫视,http://123.113.249.203:8888/udp/239.3.1.39:8300,0.94
广西卫视,http://123.118.159.0:8686/udp/239.3.1.39:8300,0.94
广西卫视,http://111.196.12.108:7088/udp/239.3.1.39:8300,0.92
广西卫视,http://123.113.187.204:8000/udp/239.3.1.39:8300,0.92
广西卫视,http://111.196.129.152:20000/udp/239.3.1.39:8300,0.91
广西卫视,http://123.113.189.90:8001/udp/239.3.1.39:8300,0.9
广西卫视,http://114.244.237.230:7088/udp/239.3.1.39:8300,0.9
广西卫视,http://175.173.198.22:9010/udp/232.0.0.76:1234,0.86
广西卫视,http://221.221.162.225:8888/udp/239.3.1.39:8300,0.86
广西卫视,http://222.129.139.229:8888/udp/239.3.1.39:8300,0.86
广西卫视,http://114.252.235.176:8000/udp/239.3.1.39:8300,0.84
广西卫视,http://114.244.233.134:7088/udp/239.3.1.39:8300,0.8
